"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"adidas Adilette W (braun / multi)","https://www.43einhalb.com/p/adidas-adilette-w-braun-multi-367318","https://43einhalb.com/media/239223/w/616/h/370/n/adidas-woman-ef5651-adilette-1.jpg","ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","New Balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","Von »Badelatschen«, zur »Proll-Schlappe« bis hin zum absoluten Must-Have in der Streetwear-Szene – es gibt wohl kaum einen Sneaker-Fan, der nicht auch stolzer Besitzer der legendären adidas Adilette ist. So wird die Adilette schon längst nicht mehr nur am Badesee, im heimischen Garten oder auf dem Weg von der Couch zum Kühlschrank getragen, sondern hat sich als »Lieblingsschlappe« der Deutschen zum wahren Klassiker des Streetstyles gemausert. Bereits seit vielen Jahren verzaubert uns die adidas Adilette stets mit neuen Styles, coolen Prints und starken Farbkombis.
Hier kommt die originale adidas Adilette in einer hochwertigen Premium-Edition mit Riemen aus Leder. Dabei überzeugt die legendäre Adilette mit wilder Snake-Skin Prägung, schwarzen Streifen und bunten Details.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Superstar (schwarz / weiß)","https://www.43einhalb.com/p/adidas-superstar-schwarz-weiss-371100","https://43einhalb.com/media/230782/w/616/h/370/n/adidas-fv2809-superstar-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Releasedate: 02.04.2020 | Online: 00:01 Uhr.
Herausgebracht in 1986 war der Superstar als Low-Top Version das Pendant zum Pro Model und der erste flache Basketball Ledersneaker der deutschen Traditionsmarke aus dem Frankenländle. Der Superstar bekam seine einzigartige Identität durch den Gummi-Zehenvorderfuss, der schnell auch als »Shell Toe« bekannt wurde. Anfänglich nur für die besten College- und Profi-Spieler erhältlich, war der Superstar Mitte der 1970er Jahre aus der NBA nicht mehr wegzudenken. Einige namenhafte Spieler zeigten sich im Superstar, darunter Kareem Abdul-Jabbar, George Irvine, Ricky Berry und viele viele mehr.
Ende der 70er Jahre erschien ein modifiziertes Modell für den amerikanischen Markt - der adidas 80s. Der Sneaker war aus der Hip-Hop und B-Boy Szene extrem beliebt. Nachdem die damaligen Hip-Hop-Superstars »RUN DMC« dem Superstar ihren Song ""My adidas"" widmeten, ihn auf sämtlichen Auftritten ohne Schnürsenkel trugen, bekam der Superstar einen Ikonenstatus. Nun war der Superstar nicht mehr nur unter HipHop Fans und Breakdancern ein beliebter Sneaker, auch aus der kalifornischen Skater- und Streetwear-Szene war er nicht mehr wegzudenken.
Als adidas dann 1987 eine Kollektion mit Run DMC an den Start brachte, war der hype nicht mehr aufzuhalten und der Superstar eroberte die Welt. Legendär waren auch die Kollaborationen mit »Bathing Ape« aka die ""Bape-Stars aus 2003"" und natürlich die 35 Jahre Jubiläumsedition. Hartnäckig wie kaum ein anderer Sneaker ist der adidas Superstar auch heute noch ein fester Bestandteil der Streetwear-Szene und adidas liefert uns immer wieder starke Colorways auf der ikonischen Silhouette. Bei dieser Version legt adidas ganz besonderen Wert auf die inneren Werte! Das Größenlabel, das sich normalerweise innen auf dem Futter befindet, zeigt sich hier seitlich außen auf dem Schuh. Das klassische Farbdesign in Weiß und Schwarz und die Shell Toe aus Gummi runden das Ganze ab.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Ghost Racer ""Track Red""","https://www.43einhalb.com/p/nike-air-ghost-racer-track-red-376672","https://43einhalb.com/media/223041/w/616/h/370/n/nike-at5410-601-air-ghost-racer-1-kopie.jpg","ML574SSO (rot)","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","New Balance","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","Mal wieder kramt Nike Sportswear ganz tief in den Archiven und kommt mit einem neuen Retro-Klassiker um die Ecke: In den 90ern galt der Nike Air Ghost Racer als hochkarätiger Performance-Runner - in diesem Jahr feiert der Ghost Racer sein großes Comeback als angesagte Lifestyle-Silhouette!
Der Nike Air Ghost Racer wurde erstmalig 1998 geleast und ursprünglich als reiner Langstrecken-Laufschuh konzipiert- Dabei wurde der Runner in erster Linie von begeisterten Marathonläufern aufgrund seiner neuartigen Leichtigkeit, seinem genialen Preis-Leistungs-Verhältnis und seiner abwechslungsreichen Colorways gefeiert. Trotz der hochwertigen technologischen Ausstattung, wie dem Zoom-System in der Ferse und der durchgehenden Duralon BRS-1000 Sohle, zählt der Ghost Racer zu den Modellen seiner Ära.
Übrigens: Auch sein Name hat der Ghost Racer seiner außergewöhnlichen Richtigkeit zu verdanken - schließlich vermittelt der Runner ein so unscheinbares Tragegefühl, dass man an den Füßen kaum merkt.
Mehr als 20 Jahre später feiert die legendäre Performance-Silhouette nun endlich ihr langerwartetes Comeback. Nike Sportswear stellt hiermit mal wieder seine Vorliebe unter Beweis: alte Trainer-Modelle aus den Archiven mit modernen und alltagsbaulichen Updates aufzupumpen. Der Nike Air Ghost Racer matcht mit seiner starken silhouette perfekt, mit dem aktuellen Sneaker Zeitgeist und dem anhaltenden Dad Shoe Trend. Wenn du also auf der Suche nach hippen Sneaker im trendeigen Dad Shoe Style bist, der allerdings viel leichter aussieht als er ist, bist du mit dem Ghost Racer bestens bedient!
Der Nike Air Ghost Racer kommt in einem futuristischen Colorway in Rot, Weiß und Schwarz und in einem Materialmix aus Mesh, Leder und Suede. Der Look wird abgerundet durch die weiß-schwarze Mittelsohle und die schwarze Außensohle.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Birkenstock Tema MF (grau / braun)","https://www.43einhalb.com/p/birkenstock-tema-mf-grau-braun-434064","https://43einhalb.com/media/236562/w/616/h/370/n/birkenstock-woman-1013635-tema-mf-gray-1-kopie.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","Die Birkenstock Sandalen begeistern uns nun schon seit mehr als 240 Jahren und immer wieder beglückt uns das deutsche Traditionsunternehmen mit neuen Kreationen ihrer Klassiker. Der Erfolg von Birkenstock wurzelt in der Hingabe der Familie an die Kunst des orthopädisch inspirierten Schuhmacherhandwerks. Über die Jahrzehnte hinweg ist ein Erfahrungsschatz gereift, der seinesgleichen sucht und der von Generation zu Generation weitergegeben, kultiviert und weiter ausgebaut wird. Das Fußbett ist das Herzstück eines jeden Modells, passt sich individuell an und garantiert den höchsten Tragekomfort, also gib der Sandale ein bisschen Zeit um sich deinem Fuß perfekt anzupassen.
Heute begegnen sie uns überall und sind aus Lifestyle und Fashion nicht mehr wegzudenken, wobei man bei der Dauerpräsenz, die die Schlappen aufweisen, schon nicht mehr nur von einem Trend sprechen kann.
Der Birkenstock Tema hat einen praktischen Klettverschluss und verpasst deinem Outfit einen sportlichen Kick. Durch den Materialmix und das Große Birkenstock Logo auf dem Strap wird diese Sandale zu einem echten Hingucker. Hier kommt die Birkenstock Tema mit einem grauen Strap und einem Korkfarbenen Fußbett.","https://43einhalb.com/media/246935/w/240/h/158/n/246935.jpg","https://www.43einhalb.com/marken/birkenstock"
"Nike Air Max 90 GS ""White Orange""","https://www.43einhalb.com/p/nike-air-max-90-gs-white-orange-433984","https://43einhalb.com/media/236079/w/616/h/370/n/nike-woman-cz5868-100-air-max-90-gs-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","1987 präsentierte Tinker Hatfield erstmals seinen ganzen Stolz - die sichtbare Air Unit im Air Max 1. Nur wenige Jahre später folgte der Air Max 90, dessen Air-Unit nicht nur um einiges größere war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Der AM90 ist eine absolute Legende unter Nike's Air-Reihe und das bereits seit 30 Jahren! Für Nike, und für uns, ein Grund dieses Jubiläum ordentlich zu feiern!
Technisch gesehen, entsprach der Air Max 90 schon damals einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantierte zudem eine höhere Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
Im letzten Jahr präsentierte Nike schon so einige geniale Colorways vom AM90, wie den »Mars Landing«, »Viotech«, »Vinyl« oder »Camowabb«. Anlässlich des Air Max Day 2020 bringt der Swoosh weitere grandiose Farbgebungen des Klassikers – wie diese cleane Version für kleine Füße!
Der Nike Air Max GS »Lemon« kommt mit einer schönen weißen Base und mit bunten Akzenten in »Laser Orange«, »Aurora« und »Light Smoke Grey« daher – eine absolutes Must-Have für den Frühling!
Zu unseren Nike Air Max 90-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Karhu Fusion 2.0 ""Marathon Pack""","https://www.43einhalb.com/p/karhu-fusion-20-marathon-pack-390616","https://43einhalb.com/media/256475/w/616/h/370/n/karhu-f804078-fusion-20-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 12.06.2020 | Online: 00:01 Uhr.
Karhu geht mit dem zweiten Drop des sportlichen »Marathon Packs« an den Start und wird dabei erneut von den historischen Ursprüngen des Marathonlaufs inspiriert.
Diesmal präsentiert uns Karhu eine Hommage an die Geschichte des Marathonlaufs in ihrer finnischen Heimat und nimmt uns mit auf einen historischen Lauf durch »Töölönlathi« – eine der beliebtesten Laufgegenden im Herzen Helsinkis. Hier findet auch einer der ältesten und beliebtesten Marathonläufe in Finnland statt. Bereits seit 1929 lockt der »Kaisaniemen Run« jedes Jahr zahlreiche Lauffans an. Selbst weltweit bekannte Marathonläufer, wie die Finnen Paavo Kotila und Eino Oksanen, die beide auch schon den Boston Marathon gewonnen haben, waren schon beim »Kaisaniemen Run« erfolgreich dabei.
Um die finnische Leidenschaft für den Marathon-Lauf, gebürtig zu feiern, präsentiert Karhu den zweiten Drop des »Marathon Packs«, das aus einem Fusion 2.0 und zwei Aria 95 besteht. Alle drei Modelle stechen mit starkem Colorblocking und einem athletischen Look heraus und überzeugen als angesagte Alltags-Runner. Inspiriert wurde das Design der neuen Serie dabei von der Finlandia-Halle – eines der Wahrzeichen von Helsinki, das vom finnischen Architekten Alvar Aalto entworfen wurde.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"Vans Old Skool 36 DX (bunt)","https://www.43einhalb.com/p/vans-old-skool-36-dx-bunt-400189","https://43einhalb.com/media/236897/w/616/h/370/n/vans-woman-vn0a38g2xfl1-old-skool-36-dx-1.jpg","WL574ANA (schwarz / grau / leo)","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","New Balance","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","Der Vans Old Skool ist das erste Modell der Marke auf welchem der klassische Vans-Seitenstreifen zu sehen war, zweifelsohne ein Symbol für die Welt des Skateboarding schlechthin.
Der Sneaker überzeugt durch seinen schlichten, zeitlosen Stil, als auch durch Funktionalität. Er passt sowohl zum locker-schicken Outfit, hat sich aber ebenfalls bei der Skate-Community wegen seiner hohen Strapazierfähigkeit bewährt.
Hier kommt der Vans Old Skool 36 DX mit starke Colorblocking in Blau, Lila und Pink – ein cooler Look, der nicht nur die Skater unter uns auf ganzer Linie überzeugt.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"adidas Continental 80 W (weiß / coral)","https://www.43einhalb.com/p/adidas-continental-80-w-weiss-coral-367976","https://43einhalb.com/media/241495/w/616/h/370/n/adidas-woman-ef6015-continental-80-w-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Seit seinem Comeback vor ein paar Jahren überzeugt der adidas Continental 80 als klassische Lifestyle-Silhouette nicht nur die Vintage-Fans unter uns!
Damals wie heute punktet der Continental mit einem Leder-Upper, French Terry Lining und einer Zusammengesetzen Cupsole, die mit EVA-Einsätzen für ein bequemes Tragegefühl sorgt. Der perfekte Casual Sneaker für Deinen Alltag.
Wir sind bereit für die volle Portion 80er Flair und freuen uns, Euch den adidas Continental 80 hier bei uns im Onlineshop präsentieren zu dürfen!
Hier kommt der adidas Continental 80 in einem sehr schlichten Look! Das weiße Upper aus Leder wird durch die orangenen Details zum Hingucker!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"New Balance CW997HAR (grau / blau / orange)","https://www.43einhalb.com/p/new-balance-cw997har-grau-blau-orange-358477","https://43einhalb.com/media/236317/w/616/h/370/n/nb-woman-774521-50-5-cw997har-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","New Balance bring mit dem 997H ein Lifestylemodell auf den Markt, das vom klassischen 997er aus dem Jahr 1991 inspiriert wurde. Allerdings verbindet der neue Runner neueste Innovation mit unverwechselbarem Retro-Style!
Der 997H glänzt durch einen modernen Look, bleibt dem New Balance Heritage-Gedanken dennoch treu und bringt somit nicht nur Sneaker-Freunde wie und ins Schwärmen! Durch die modernisierte und extrem leichte Außensohle wird Komfort und optimale Stabilität bestens vereint. Anders als beim 997 besteht das Upper der neuen Silhouette aus synthetischem Leder, on top wurden besondere Wildleder-, Mesh- und Lederdetails verarbeitet.
Der New Balance CW997HAR kommt hier in einem schönen Colorway in verschiedenen Grau- und Blau-Tönen mit orangenen Details!","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"adidas Adilette (orange / blau)","https://www.43einhalb.com/p/adidas-adilette-orange-blau-367096","https://43einhalb.com/media/227255/w/616/h/370/n/adidas-ef5502-adilette-1.jpg","MS327SFC (orange / grau)","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","New Balance","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","Liebevoll nannte die Süddeutsche Sie ""die Proll-Schlappe ohne Schuld"". Als Adi Dassler 1963 die Adilette erfand, tat er dies nicht ohne Grund. Er war den Athleten einen Gefallen schuldig, da sie sich für die Umkleide einen Schuh wünschten, den sie auch in der Dusche tragen konnten. Daraufhin schuf Dassler die Badelatsche aus blauem Gummi mit vorgeformten Fußbett und gefüttertem Riemen. Seitliche Saugnäpfe für den nötigen Halt und natürlich die drei weißen Streifen. Damals konnte Dassler nicht ahnen, dass die Adidas-Pantolette die heiligen Räume der Olympioniken so schnell verlassen und die Saunalandschaften der Normalbürger erobern würde. Dass sie es von dort auf die Campingplätze und auf die Straßen deutscher Kleinstädte und schließlich den Bürgersteig vor der Trinkhalle ""Seiler"" im Kohlhaus zu Fulda schaffte. Die Adilette verschmolz mit uns Deutschen und ruinierte unseren Ruf. Sie sorgte dafür, dass unsere Nachbarn noch heute glauben, wir seien im Dauerurlaub und bewegen uns nur von der Couch, um nach den Chips zu greifen. Nun sind wir aber im Jahr 2011 und glauben daran, dass Sie die Stilkrise gemeistert hat. Die Adilette ist ab sofort die passende Antwort auf die FlipFlop und Crocs der Sommersaison - Original bleibt Original.
Alle Adiletten in unserem Shop findest Du in unserer Adidas Adiletten Übersicht.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Saucony Aya (beige / rose)","https://www.43einhalb.com/p/saucony-aya-beige-rose-391406","https://43einhalb.com/media/231803/w/616/h/370/n/saucony-s70495-2-aya-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Mit dem Aya bringt Saucony eine Silhouette zurück, die nicht nur Sportler begeistert. Der Aya ist wohl einer der strapazierfähigsten Sneaker die wir je gesehen haben - und zudem noch ein echter Hingucker! Mit seinem Release in 1994 konnte der Runner sein Können unter Beweis stellen, als Greg Welch mit seinen Aya beim IRONMAN Hawaii als erster durchs Ziel rannte.
Der Aya zeichnet sich durch modernste Technologie aus und verfügt über die Mittelsohle der 90er, die dich heute noch genau so unterstützt wie damals. Trotz der Robustheit des Sneakers glänzt er durch Flexibilität und Leichtigkeit wie kaum ein anderer. Das Triathlon-Schnürsystem was damals bereits seiner Zeit voraus.
Egal in welcher Lebenslage du dich befindest, der Saucony Aya ist ein echter Alleskönner und begleitet dich zuverlässig auf Schritt und Tritt. Und wer denkt Technik kann nicht gut aussehen, hat sich hier ebenfalls gewaltig geschnitten, denn der Mix aus Weiß, Rosa und Beige macht den Runner zu einem ernstzunehmenden Mitstreiter im Sneaker-Fashion-Game.","https://43einhalb.com/media/46324/w/240/h/158/n/46324.jpg","https://www.43einhalb.com/marken/saucony"
