"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Nike WMNS Air Force 1 Shadow (weiß / blau / rot)","https://www.43einhalb.com/p/nike-wmns-air-force-1-shadow-weiss-blau-rot-412960","https://43einhalb.com/media/242118/w/616/h/370/n/nike-women-ci0919-105-air-force-1-shadow-1.jpg","","","","","€ 109,95","Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Hier zeigt sich der Nike Air Force 1 mal von seiner verspielteren Seite. Er kommt mit einem mehrlagigen Upper, mit doppeltem Branding und einer extragroßen Mittelsohle daher. Zusätzlich hat der Nike WMNS Air Force 1 Shadow zwei Ösen, zwei Mudguards und zwei Laschen auf der Rückseite. Das weiße Upper bekommt durch die Details in Gelb, Pink und Blau einen freshen Look!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"On Cloudboom (weiß / schwarz)","https://www.43einhalb.com/p/on-cloudboom-weiss-schwarz-444918","https://43einhalb.com/media/242007/w/616/h/370/n/on-3799641-cloudboom-1-kopie.jpg","","","","","€ 199,95","»The sound of unstoppable«
Seit mehr als 10 Jahren revolutioniert die Schweizer Marke On den Markt für Laufschuhe und erfindet müheloses Laufen stets neu. Das patentierte CloudTec® Dämpfungssystem kombiniert eine weiche Landung mit einem harten Abstoss und vereint dadurch sowohl Komfort als auch Performance im gleichen Schuh.
Jetzt bringt On eine neues Laufwunder an den Start: Der Cloudboom wurde extra für schnelle Marathons und Straßenwettkämpfe entwickelt und vereint die neusten Technologien in einem High-Performance Runner für die höchsten Ansprüche. Das Ergebnis ist ein federleichter Marathonschuh für superschnelle, explosive Läufe, der erstmalig mit Carbonfasern das Speedboard™ des Cloudboom zusätzlich verstärkt. Auch das legendäre CloudTec® Dämpfungssystem erreicht ein neues Level: Erstmals wurde in einem Schuh eine doppelte CloudTec®-Schicht aus Helion-Superfoam eingebaut – eine Schicht über dem Speedboard™ und eine weitere darunter – sodass ein einzigartiges Tragegefühl geschaffen wird. Die Grip-Außensohle liefert ein neues Ausmaß an Traktion und wurde entsprechend der natürlichen Abrollbewegung des Fußes entwickelt. So behälst du auch auf nasser Straße und bei hoher Geschwindigkeit festen Halt. Schließlich sorgt das Obermaterial aus einlagigem Mesh für ein federleichtes Gewicht und die maximale Atmungsaktivität, währen die nur 3mm dicke Einlegesohle für herausragenden Aufschwung und Elastizität liefert.
Worauf wartest Du? Schnapp die den brandneuen On Cloudboom und laufe deinen schnellsten Marathon aller Zeiten!","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"On x Bang & Olufsen Earphones Leaf","https://www.43einhalb.com/p/on-x-bang-und-olufsen-earphones-leaf-444976","https://43einhalb.com/media/242031/w/750/h/450/n/earbuds-angled_2-122812.jpg","","","","","€ 349,95","»The sound of unstoppable«
On hat sich mit den Soundexperten von Bang & Olufsen zusammen getan und geht mit einer limitierten Ausführung der kabellosen Beoplay E8 Sportkopfhörer an den Start. Diese besondere Kollabo zwischen On und Bang & Olufsen ist durch die gemeinsame Mission inspiriert worden, das menschliche Erleben durch Design zu vertiefen, wobei voll und ganz die auf die kraftvolle Verbindung zwischen Musik und Laufen gesetzt wird!
Die Beoplay E8 Sport On Edition Kopfhörer sind für Leistung konzipiert und kombinieren ein leistungsstarkes, kabelloses Hörerlebnis mit Langlebigkeit und der für lange Laufstrecken erforderlichen Akkulaufzeit. Sie sitzen in jedem Gelände sicher im Ohr und sind aufgrund ihrer wasserdichten IP57-Klassifizierung bei jedem Wetter einsatzbereit. Dank dieser auf Leistung ausgelegten Features werden die Beoplay E8 Sport On Edition zum perfekten Partner für den neuen Cloudboom.
»Sowohl das Laufen als auch das Musikhören können unsere Sicht der Welt beeinflussen. Beide gehen Hand in Hand. Das Team von Bang & Olufsen teilt unsere Leidenschaft dafür, diese menschlichen Erlebnisse durch hochentwickelte Produkte noch zu vertiefen. Als wir eine Gelegenheit sahen, unser aller Fachwissen zu vereinen, mussten wir nicht lange überlegen.«
- Oliver Bernhard / Ironman-Teilnehmer und Mitbegründer von On -","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"Nike WMNS Air Jordan 1 Low SE (multicolor)","https://www.43einhalb.com/p/nike-wmns-air-jordan-1-low-se-multicolor-418482","https://43einhalb.com/media/241983/w/616/h/370/n/nike-woman-cz4776-101-wmns-air-jordan-1-low-se-1.jpg","","","","","€ 119,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Retro High OG (grau / weiß / rot)","https://www.43einhalb.com/p/nike-air-jordan-1-retro-high-og-grau-weiss-rot-412154","https://43einhalb.com/media/241974/w/616/h/370/n/nike-575441-126-air-jordan-1-retro-high-og-gs-1.jpg","","","","","€ 119,95","Releasedate: 22.07.2020 | Raffle Only
Zum Release des Nike Air Jordan 1 Retro High OG GS ""Light Smoke Grey"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 21.07.2020, um 16:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 22.07.2020, um 09:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
-Nur für registrierte Kunden
(Bitte halte deine Kunden-Nr. bereit – diese findest du nach »Anmelden« unter »Mein Konto«. Dort kannst du auch deine Lieferadresse aktualisieren, falls nötig.)
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Yeezy Boost 380 ""Blue Oat""","https://www.43einhalb.com/p/adidas-yeezy-boost-380-blue-oat-437556","https://43einhalb.com/media/241937/w/616/h/370/n/q47306_ftw_photo_left-side-lateral-center_gradient.jpg","","","","","€ 229,95","Releasedate: 25.07.2020 | Raffle Only
Zum Release des adidas Yeezy Boost 380 ""Blue Oat"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 24.07.2020, um 15:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 25.07.2020, um 08:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
-Nur für registrierte Kunden
(Bitte halte deine Kunden-Nr. bereit – diese findest du nach »Anmelden« unter »Mein Konto«. Dort kannst du auch deine Lieferadresse aktualisieren, falls nötig.)
RAFFLE IST BEENDET","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Birkenstock Zermatt Soft WZ Light Grey","https://www.43einhalb.com/p/birkenstock-zermatt-soft-wz-light-grey-438242","https://43einhalb.com/media/241768/w/616/h/370/n/birkenstock-1015083-zermatt-rivet-1.jpg","","","","","€ 64,95","BITTE BEACHTE: Die meisten Birkenstock Modelle sind in zwei Weiten verfügbar – schmal (Narrow Fit) und normal (Regular Fit). Die Zermatt Soft WZ Sandale hat eine normale Passform. Wenn du besonders schmale und zierliche Füße hast, dann stöbere am besten in unserer Narrow Fit - Auswahl.
Bitte beachte generell, dass das anatomische Fußbett etwas Zeit benötigt, um sich deinem Fuß perfekt anzupassen.
Die Birkenstock Sandalen begeistern uns nun schon seit mehr als 240 Jahren und immer wieder beglückt uns das deutsche Traditionsunternehmen mit neuen Kreationen ihrer Klassiker. Der Erfolg von Birkenstock wurzelt in der Hingabe der Familie an die Kunst des orthopädisch inspirierten Schuhmacherhandwerks. Über die Jahrzehnte hinweg ist ein Erfahrungsschatz gereift, der seinesgleichen sucht und der von Generation zu Generation weitergegeben, kultiviert und weiter ausgebaut wird. Das Fußbett ist das Herzstück eines jeden Modells, passt sich individuell an und garantiert den höchsten Tragekomfort, also gib der Sandale ein bisschen Zeit um sich deinem Fuß perfekt anzupassen.
Heute begegnen sie uns überall und sind aus Lifestyle und Fashion nicht mehr wegzudenken, wobei man bei der Dauerpräsenz, die die Schlappen aufweisen, schon nicht mehr nur von einem Trend sprechen kann.
Mit dem Zermatt liefert uns Birkenstock den ersten Hausschuh mit herausnehmbaren Fußbett und ermöglich somit die Wahl zwischen verschieden Einlagen, die einzeln erhältlich sind. Ideal für das ganze Jahr! Als Standard Footbed ist zunächst das anatomisch geformte Kork-Latex-Fußbett enthalten, welches für eine Extraportion Tragekomfort sorgt. Das Obermaterial aus Wollfilz sorgt für eine bequemen Look.","https://43einhalb.com/media/246935/w/240/h/158/n/246935.jpg","https://www.43einhalb.com/marken/birkenstock"
"On WMNS Cloudboom (weiß / schwarz)","https://www.43einhalb.com/p/on-wmns-cloudboom-weiss-schwarz-444948","https://43einhalb.com/media/242016/w/616/h/370/n/on-woman-3799639-wmns-cloudboom-1.jpg","","","","","€ 199,95","»The sound of unstoppable«
Seit mehr als 10 Jahren revolutioniert die Schweizer Marke On den Markt für Laufschuhe und erfindet müheloses Laufen stets neu. Das patentierte CloudTec® Dämpfungssystem kombiniert eine weiche Landung mit einem harten Abstoss und vereint dadurch sowohl Komfort als auch Performance im gleichen Schuh.
Jetzt bringt On eine neues Laufwunder an den Start: Der Cloudboom wurde extra für schnelle Marathons und Straßenwettkämpfe entwickelt und vereint die neusten Technologien in einem High-Performance Runner für die höchsten Ansprüche. Das Ergebnis ist ein federleichter Marathonschuh für superschnelle, explosive Läufe, der erstmalig mit Carbonfasern das Speedboard™ des Cloudboom zusätzlich verstärkt. Auch das legendäre CloudTec® Dämpfungssystem erreicht ein neues Level: Erstmals wurde in einem Schuh eine doppelte CloudTec®-Schicht aus Helion-Superfoam eingebaut – eine Schicht über dem Speedboard™ und eine weitere darunter – sodass ein einzigartiges Tragegefühl geschaffen wird. Die Grip-Außensohle liefert ein neues Ausmaß an Traktion und wurde entsprechend der natürlichen Abrollbewegung des Fußes entwickelt. So behälst du auch auf nasser Straße und bei hoher Geschwindigkeit festen Halt. Schließlich sorgt das Obermaterial aus einlagigem Mesh für ein federleichtes Gewicht und die maximale Atmungsaktivität, währen die nur 3mm dicke Einlegesohle für herausragenden Aufschwung und Elastizität liefert.
Worauf wartest Du? Schnapp die den brandneuen On Cloudboom und laufe deinen schnellsten Marathon aller Zeiten!","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"Nike Air Force 1 React (schwarz)","https://www.43einhalb.com/p/nike-air-force-1-react-schwarz-416008","https://43einhalb.com/media/241031/w/616/h/370/n/nike-ct1020-002-air-force-1-react-1.jpg","","","","","€ 119,95","Der Nike Air Force 1 ist eine Universalsprache. Er ist einer der wenigen Schuhe, die auf der ganzen Welt getragen werden!
Im Jahre 1982 wurde der Air Force 1 erstmals auf den Markt gebracht. Es ist der Nike-Sneaker, der wohl den höchsten Wiedererkennungswert überhaupt genießt, nicht zuletzt weil er in der HipHop-Szene über Jahrzehnte gefeiert wurde wie kein anderer Sneaker. Auch aus technischer Sicht muss sich dieser Klassiker nicht verstecken: Der Air Force 1 kommt mit einem durchgehenden Air-Element für leichte Dämpfung und angenehmes Tragegefühl. Zudem sorgt die Gummi-Außensohle für den nötigen Grip.
Hier wird dem Air Force 1 ein neues Makeover verpasst. Er kombiniert ein modernes Design mit legendärem Basketball-Style und verleiht Dir einen markanten, auffälligen Look. Der extragroße Swoosh, ein großzügiges »Air« auf der Mittelsole und ein neues Sohlenprofil verleihen Dir Style, während das Drop-in-Fußbett mit Nike React Technologie für weichen, federnden Tragekomfort sorgt. Ein Air-Element in der Ferse sorgt für reaktionsfreudige Dämpfung. Die legendären Linien im Obermaterial wurden für einen dramatischen Look verstärkt und der klassische Leiste auf der Ferse wurde durch TPU-Streifen ersetzt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"HOKA ONE ONE M Rincon TK (beige / blau)","https://www.43einhalb.com/p/hoka-one-one-m-rincon-tk-beige-blau-436288","https://43einhalb.com/media/241019/w/616/h/370/n/hoka-one-one-1114630-vitf-m-rincon-tk-1.jpg","","","","","€ 119,95","2009 setzten sich Nicolas Mermoud and Jean-Luc Dirac ein Ziel: einen Laufschuh zu entwickeln, der den anspruchsvollen Trails in den Alpen, Pyrenäen und Dolomiten gewachsen ist. Um dieses Ziel zu erreichen gründeten die beiden ehemaligen Salomon Mitarbeiter Hoka One One (ausgesprochen: O-Nay O-Nay). Dieses Ziel wurde bereits in den ersten Jahren erreicht und Hoka One One eroberte die Welt des Sports im Sturm.
Der Hoka One One Rincon TK ist von den Wellen des weltberühmten Surferparadieses Rincon inspiriert und kommt in einer besonders athletischen und zugleich Streetwear-tauglichen Aufmachung daher. Durch die gewohnten Hoka Features, wie eine maximale Sohlendämpfung, das bemerkenswert geringe Gewicht, die geschmeidige Meta-Rocker-Sohle und dem anpassungsfähigem Mesh-Obermaterial, bist du mit dem Rincon für jede Anforderung bestens gewappnet.","https://43einhalb.com/media/218277/w/240/h/158/n/218277.jpg","https://www.43einhalb.com/marken/hoka-one-one"
"Nike WMNS Air Force 1 07 ( weiß / orange)","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-weiss-orange-411860","https://43einhalb.com/media/240906/w/616/h/370/n/nike-woman-315115-157-nike-air-force-1-07-1.jpg","","","","","€ 99,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen.
Hier kommt der neue Nike WMNS Air Force 1 `07 in einer sommerlichen Look daher. Das weiße Leder-Upper wird durch die starken Details in Orange zum absoluten Hingucker.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 GS (weiß / rosa)","https://www.43einhalb.com/p/nike-air-force-1-gs-weiss-rosa-415854","https://43einhalb.com/media/240910/w/616/h/370/n/nike-woman-cn8535-100-nike-air-force-1-1.jpg","","","","","€ 84,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen.
Hier kommt der neue Nike Air Force 1 GS in einem sommerlichen Look mit Flower-Print und Rosa Details daher.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
