"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_brand","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url","Sneaker_title_url","Sneaker_brand_url"
"adidas x Jonah Hill Samba (dunkelrot)","https://www.43einhalb.com/p/adidas-x-jonah-hill-samba-dunkelrot-462221","https://43einhalb.com/media/252743/w/616/h/370/n/adidas-fw7456-jonah-hill-samba-1.jpg","ML574SSO (rot)","New Balance","€ 109,95","Releasedate: 14.11.2020 | Online: 00:01 Uhr.
Nachdem wir uns bereits im Juli über eine Jonah Hill x adidas Originals Kollaboration zum 50. Jubiläum des Superstars freuen konnten, geht die Zusammenarbeit des Duos jetzt in eine neue Runde. Ergebnis der Kollaboration sind dieses Mal nicht nur drei Colorways auf der legendären adidas Originals Samba Silhouette, sondern auch noch eine Auswahl an Apparel, die neben Puffer-Jacken auch Basketball-Shorts und Chinohosen umfasst.
Der adidas Originals x Jonah Hill Samba folgt dabei der gleichen Design-Sprache wie schon der Superstar, denn auch hier findet man ein beinahe handschriftlich wirkendes Branding auf der lateralen Außenpartie des Schuhs. Auch die Fat-Laces dürfen beim Samba natürlich nicht fehlen. Ansonsten ist der Colorway des Schuhs farblich monoton in einem dunklen Rot gehalten und am Heel findet man die Initialen Jonah Hills vor.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879"
"adidas UltraBOOST 5.0 DNA (blau / silber)","https://www.43einhalb.com/p/adidas-ultraboost-50-dna-blau-silber-455926","https://43einhalb.com/media/253655/w/616/h/370/n/adidas-fx7973-ultraboost-50-dna-1.jpg","Cloudswift (blau / weiß)","On","€ 159,95","Releasedate: 01.12.2020 | Online: 00:01 Uhr.
Im Rahmen der offiziellen Zusammenarbeit zwischen adidas Originals und der NASA präsentiert Euch die Marke mit den Drei-Streifen aus Herzogenaurach jetzt eine Reihe an Releases im Weltraum- bzw. NASA-Design.
Den Anfang der Kollaboration macht dieser UltraBOOST 5.0 DNA, der hier in einem blauen Upper aus Primeknit und einer silber-farbenen BOOST-Sohle daher kommt, die sich über die komplette Länge des Schuhs erstreckt und ein super angenehmes Laufgefühl verspricht. Zusätzlich hat das Duo den UltraBOOST mit einer Vielzahl kleiner, aber doch entscheidender Details wie dem Branding auf der Zunge ausgestattet.
der Zunge des Schuhs sind zwei kleine Grafiken zu sehen und die Innensohle verfügt außerdem über ein großes NASA-Logo.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600"
"Puma Mirage OG (beige / schwarz / blau)","https://www.43einhalb.com/p/puma-mirage-og-beige-schwarz-blau-472726","https://43einhalb.com/media/253993/w/616/h/370/n/puma-372976-11-mirage-og-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 89,95","Puma feiert das Comeback des Mirage OG und bringt den legendären Laufschuh in einer straßentauglichen Neuauflage zurück in unsere Regale!
Der Mirage ist seit fast einem halben Jahrhundert fester Bestandteil der Puma Familie. Während der Mirage in den 70ern als Leichtathletikschuh seinen Release feierte, machte die sportliche Silhouette in den 90ern vor allem als leichter Laufschuh von sich Reden. Im Jahr 2020 feiert der Mirage OG nun sein Comeback als coole Lifestyle-Silhouette und liefert die perfekte Ergänzung zu jedem Style.
Der Mirage OG überzeugt weiterhin mit den typischen Features eines funktionalen Runners. So sorgen das leichte Textil-Upper für angenehme Leichtigkeit und die gestanzte EVA-Zwischensohle für optimale Dämpfung. Lässige Suede-Overlays, Formstreifen aus Kunstleder, sowie ein verspieltes Fersendetail liefern on top einen straßentauglichen Look. Hier kommt der Puma Mirage OG in einer starken Farbkombi aus Beige, Blau und Schwarz.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"New Balance M577ORC - Made in England (dunkelblau / grau)","https://www.43einhalb.com/p/new-balance-m577orc-made-in-england-dunkelblau-grau-407627","https://43einhalb.com/media/251643/w/616/h/370/n/nb-821881-60-10-m5770rc-1.jpg","Cloudswift (blau / weiß)","On","€ 169,95","Der Retro-Runner ist so Englisch wie Queen Elizabeth persönlich. Seit einigen Jahren ist der »Made in England« 577er ein fester Bestandteil jeder NB Lifestyle-Kollektion – und das nicht ohne Grund. ENCAP Dämpfung, die unverwechselbare Form und immer wieder sehr gelungene Colorways machen ihn zu einer unserer Lieblings-Silhouetten von New Balance.
Der New Balance M577ORC kommt in einem schönen Colorway daher, der türkises Mesh, schwarzes Suede und graue Details gelungen miteinander vereint.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600"
"adidas x Recouture Campus 80S (schwarz / weiß)","https://www.43einhalb.com/p/adidas-x-recouture-campus-80s-schwarz-weiss-443486","https://43einhalb.com/media/253247/w/616/h/370/n/adidas-fy6751-campus-80s-sh-1.jpg","Cloud ""All Black""","On","€ 119,95","Releasedate: 21.11.2020 | Online: 00:01 Uhr.
Adidas Originals hat sich erneut mit Recouture zusammengeschlossen, um gemeinsam eine Kollaboration auf dem Campus 80s Sneaker an den Start zu bringen!
Das Duo präsentiert und jetzt zwei cleane Colorways, die vor allem eins in den Fokus stellen - eine ganze Menge Suede! Der selbsternannte japanische »Experimental Repair Shop« ist schon dafür bekannt, kreativ mit Formen und Flächen umzugehen, und so kommt auch der Campus 80s mit einem asymmetrischen Upper daher, bei dem sich Suede Panels über die komplette laterale Seite der Midsole ziehen. Mit dem neuen Design-Detail bekommt der klassische Campus 80s Sneaker ein auffälliges und doch gleichzeitig cleanes Make-Over.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"On Cloud Hi Edge Defy (dunkelblau / schwarz)","https://www.43einhalb.com/p/on-cloud-hi-edge-defy-dunkelblau-schwarz-468337","https://43einhalb.com/media/254350/w/616/h/370/n/on-2899395-cloud-hi-edge-defy-1.jpg","Cloudswift (blau / weiß)","On","€ 199,95","Releasedate: 03.12.2020 | Online: 00:01 Uhr.
Pünktlich zur Winter-Saison präsentiert uns On Running den super leichten Cloud Hi Edge Defy !
Wenn Ihr in der Region rund um die Schweizer Alpen geboren wurdet, habt ihr garantiert schnell gelernt, dass der Winter hart zuschlägt. Mit dem limitierten Cloud Hi Edge Defy, zeigt Euch die Schweizer Premium Running Brand jetzt, wie man zurückschlägt! Das Upper des speziell für kalte Temperaturen entwickelten Runners besteht aus einem Iso-Material, das für ein angenehmes Laufklima sorgt. Auffällige Farbdetails und ein Strap-System sind zudem von der alpinen Ski-Schuh Ästhetik inspiriert worden. Natürlich darf auch bei diesem Sneaker die ultra komfortable CloudTec Technologie nicht fehlen!","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600"
"Vans x Anderson Paak Old Skool (lila / weiß)","https://www.43einhalb.com/p/vans-x-anderson-paak-old-skool-lila-weiss-465597","https://43einhalb.com/media/254941/w/616/h/370/n/vans-vn0a4u3b2ta1-ua-old-skool-1.jpg","Old Skool (lila / weiß)","Vans","€ 89,95","Releasedate: 11.12.2020 | Online: 00:01 Uhr.
Die OG Action-Sportmarke Vans ist stolz darauf, den dreimaligen Grammy-Gewinner, Musiker und Produzenten Anderson Paak als ersten globalen Musikbotschafter der Marke bekannt zu geben. Vans und AP teilen die gemeinsame Leidenschaft, den kreativen Ausdruck durch ihre aktive Unterstützung von Kunst und Musik zu fördern. AP ist ein langjähriger Fan der Marke und stets bestrebt, die Gemeinschaft um ihn herum zu beleben, was ihn zur perfekten Ergänzung der Vans-Familie macht. Nachdem er einmal in einem Vans-Einzelhandelsgeschäft in Topanga Canyon, Kalifornien, gearbeitet hatte, tritt AP seitdem live auf der Bühne des House of Vans auf und ist im Teil der bekannten Vans Sidestripe Sessions.
Im Rahmen der Kollaboration präsentiert uns das Duo jetzt den berühmten Vans Old Skool in einem hell-lilanen Upper aus Cord. Passend dazu gibt es auch einen Bucket Hut im gleichen Style.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032"
"Nike Air Force 1 GTX (schwarz)","https://www.43einhalb.com/p/nike-air-force-1-gtx-schwarz-449776","https://43einhalb.com/media/252134/w/616/h/370/n/nike-ct2858-001-air-force-1-gtx-1.jpg","Cloud ""All Black""","On","€ 149,95","Releasedate: 05.11.2020 | Online: 09:00 Uhr.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Damit Ihr eure Lieblings-Silhouette auch während der regnerischen Herbst-Tage tragen könnt hat Nike den Air Force 1 mit einem wetterfesten Gore-Tex Membran ausgestattet! Obendrein befinden sich sowohl an der Außenseite des Heels, als auch auf dem Tongue-Tag Gore-Tex Brandings.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"New Balance WL311CA2 (schwarz)","https://www.43einhalb.com/p/new-balance-wl311ca2-schwarz-408131","https://43einhalb.com/media/255404/w/616/h/370/n/nb-820001-50-8-wl311ca2-1.jpg","Cloud ""All Black""","On","€ 74,95","Die überarbeitete New Balance 311 Silhouette ist der perfekte Lifestyle-Sneaker für jede Lebenslage und besticht vor allem durch seinen Komfort! Gleich drei verschiedene Technologien sorgen für einen angenehmen Tragekomfort denn neben den eigens entwickelten Memory Sole-Komforteinlagen greift der Schuh auch auf die innovative Cush+ und Ground Contact IMEVA-Dämpfung zurück. Obendrein besteht die 311 Silhouette aus einem äußerst strapazierfähigen Nylon-Obermaterial.
Hier releast New Balance den WL311CA2 in einem cleanen schwarzen Colorway, der durch die weißen Farbakzente in Szene gesetzt wird.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"Nike Dunk Low Disrupt (rosa / weiß)","https://www.43einhalb.com/p/nike-dunk-low-disrupt-rosa-weiss-448158","https://43einhalb.com/media/253295/w/616/h/370/n/nike-women-ck6654-003-dunk-low-disrupt-1.jpg","Arizona BF Patent Fuchsia Tulip","Birkenstock","€ 109,95","Seit seinem Comeback 2019 führt kein Weg mehr an ihm vorbei – nichts ist aktuell so heiß wie der Nike Dunk Low. Kaum ein anderer Schuh steht für soviel ein wie diese Kult-Silhouette von Nike Sportswear. Bei vielen Generationen von Sneakerheads sorgt der Dunk auf der Straße immer wieder für verdrehte Köpfe und große Augen, egal ob als Basketball-Modell oder als SB-Version. Mal heiß im Trend, mal unter dem Radar steht der Dunk ab jetzt für noch mehr:
Nämlich für EUCH, Girls!
Der brandneue Nike Dunk Disrupt richtet sich dieses Mal ausschließlich an die weiblichen Sneakerheads unter Euch. Mit der neuen Silhouette bekommt Ihr einen Schuh, zu dem Ihr tragen könnt, was Ihr wollt, denn der Disrupt ist wie Ihr – man kann ihn nicht in eine Schublade stecken, da er mehr als nur eine Facette zu bieten hat!
Schon auf den ersten Blick erkennt man das klare Statement, dass der Nike WMNS Dunk Low Disrupt abliefert: Mit seiner verbreiterten Sohlenkonstruktion kommt die Silhouette zeitgemäß im Bold-Look daher und zahlreiche Details wie der Swoosh und das Pull-Tab wurden im Oversize-Design am Schuh angebracht. Um den nicen Look abzurunden, wurde für das Upper ballistisches Mesh verwendet und die Ränder der Schaumstoff-Zunge offen gehalten.
Egal ob im Office, beim Shoppen, im Club oder einfach beim Cornern in der Stadt mit Eurer »Girls Squad« – der Dunk Low Disrupt ist immer ein passender Begleiter. Und sorry Boys – dieser Schuh kommt nur für die Mädels!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400"
"Nike Air Max 270 Vistascape (schwarz)","https://www.43einhalb.com/p/nike-air-max-270-vistascape-schwarz-448290","https://43einhalb.com/media/254420/w/616/h/370/n/nike-cq7740-001-air-max-vistascape-1.jpg","Cloud ""All Black""","On","€ 169,95","Mit dem neuen Air Max 270 Vistascape präsentiert uns Nike Sportswear endlich die nächste Lifestyle-Silhouette, die mit der bequemen 270er Air Bubble daher kommt. Das Upper des Schuhs besteht aus einem robusten Rip-Stop Upper verfügt über zahlreiche aufgesetzte Details, die den funktionalen Look des Runners zusätzlich unterstreichen. Doch das war’s noch nicht, denn der Air Max 270 Vistascape nutzt außerdem die innovative React-Technologie im Vorderfuß-Bereich!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"ASICS SportStyle UB1-S GEL-KAYANO 14 W (grau / pink)","https://www.43einhalb.com/p/asics-sportstyle-ub1-s-gel-kayano-14-w-grau-pink-489379","https://43einhalb.com/media/253997/w/616/h/370/n/asics-1202a127-021-ub1-s-gel-kayano-14-1.jpg","Cloud Hi (grau)","On","€ 149,95","Releasedate: 27.11.2020 | Online: 00:01 Uhr.
Mit dem Gel-Kayano 14 Sneaker präsentiert uns ASICS Sportstyle einen Laufschuh mit der Ästhetik der späten 2000er Jahre, die eine neue Facette der Retro-Silhouette des legendären GEL-Kayano vermittelt. Die neue Version des Kayanos interpretiert die funktionale Eigenschaften des Schuhs mit hochwertigen Materialien und Komponenten neu und ist gleichzeitig die erste Auflage der Linie, die nicht von Toshikazu Kayano entworfen wurde.
Der Kayano folgt noch immer dem ikonischen »Layer-Design« und verspricht dank der GEL-Dämpfungstechnologie ein bequemes Laufgefühl.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"Reebok x Assassins Creed Valhalla Classic Leather Legacy (grau / mint)","https://www.43einhalb.com/p/reebok-x-assassins-creed-valhalla-classic-leather-legacy-grau-mint-444230","https://43einhalb.com/media/252096/w/616/h/370/n/reebok-gz8459-cl-legacy-assassins-creed-1.jpg","Cloud Hi (grau)","On","€ 89,95","Releasedate: 11.11.2020 | Online: 00:01 Uhr.
Über die Jahre hinweg hat sich für die Videospiel-Reihe Assassin´s Creed eine riesige Fan-Base auf der ganzen Welt gebildet - kein Wunder, denn alle der bisherigen elf Teile setzten neue Maßstäbe in Sachen Gaming!
Zum Release des neuen Assasin´s Creed Valhalla, das am 10. November erscheint, hat Reebok zusammen mit den Machern des Spiels ein besonderes Schmankerl für alle Fans am Start: Eine Kollektion mit Sneaker und Apparel passend zum Game - als Sneaker wurden hier der Classic Leather Legacy und der Club C Revenge gewählt.
Der Classic Leather Legacy kommt mit einem aggressiven Shape daher und ist voll gespickt mit schönen, auf das Game abgestimmten Details, die am kompletten Schuh vorzufinden sind. Am Upper findest du hochwertige Suede Overlays, die über der klassischen, atmungsaktiven Nylon-Toebox vernäht sind. Sowohl auf der Innen- und Außenseite kommt das klassische Reebok Branding, das sich farblich vom Rest des Schuhs absetzt und für einen echten Hingucker sorgt. Des Weiteren befindet sich am Heel des Schuhs ein mit »Reebok« geprägtes Ledertag, das zusätzlich den Einstieg in den Legacy vereinfacht.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"Nike Air Zoom-Type (schwarz)","https://www.43einhalb.com/p/nike-air-zoom-type-schwarz-447958","https://43einhalb.com/media/254026/w/616/h/370/n/nike-cj2033-004-air-zoom-type-1.jpg","Cloud ""All Black""","On","€ 149,95","Releasedate: 01.12.2020 | Online: 09:00 Uhr.
Innovation trifft auf Klassik – mit der neuen »N. 354«- Kollektion beweist Nike Sportswear Experimentierfreudigkeit und perfektioniert den angesagten »Deconstruction«-Trend.
Die »N. 354«-Linie wurde von den vielversprechendsten Prototypen aus den Tiefen der Nike-Archiven inspiriert und nutzt deren klassische DNA als Ausgangspunkt für innovative und experimentelle Neuauflagen. Das Ergebnis sind »Deconstructed« Looks, die die Grenzen von heutigen Sneakerdesigns erforschen und neu definieren. Als geniale Fusion von klassischer DNA und moderner Innovation steht »N.354« gleichermaßen für die Vergangenheit, die Gegenwart und für die Zukunft.
Im Zuge der beliebten »Deconstructed«-Reihe geht Nike nun mit einer brandneuen Lifestyle-Silhouette an den Start. Der Nike Air Zoom Type wurde sehr stark von Nikes‘s größtem Laufwunder, dem Air Zoom Next%, inspiriert und liefert uns so eine Streetstyle-taugliche Abwandlung des revolutionären Performance-Runners für den Alltag. Dank der neuesten Zoom-Dämpfung mit den sichtbaren Zoom Kissen am Vorderfuß, der TPU Mittelsohle, sowie der extra Schaumpolsterung am Hinterfuß bleibt der Zoom Type seiner hochwertigen Runnner-Performance treu. On top gibt‘s den innovativen Look der »N.354«-Kollektion. So kommt der Nike Air Zoom Typemit dünnem Wildleder Upper in schwarz, das vor allem dank den sichtbaren Nähtenüberzeugt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
